Id,MSSubClass,LotFrontage,LotArea,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_None,Alley_Pave,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,CentralAir_N,CentralAir_Y,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
762,30,60.0,6911,3,0,5,5,1924,1950,0.0,3,4,4,4,2,3,405,6,0,740,1145,4,4,1301,0,0,1301,0,0,1,0,2,1,1,5,2,0,3,1965.0,3,2,440,5,5,2,0,0,0,0,0,0,3,4,0,10,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
763,60,72.0,8640,3,0,7,5,2009,2009,0.0,3,4,2,4,2,2,24,6,0,732,756,0,4,764,783,0,1547,0,0,2,1,3,1,2,7,6,0,3,2009.0,3,2,614,5,5,2,169,45,0,0,0,0,3,4,0,6,2010,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
764,60,82.0,9430,3,0,8,5,1999,1999,673.0,2,4,2,4,2,2,1163,6,0,89,1252,0,4,1268,1097,0,2365,1,0,2,1,3,1,2,8,6,1,2,1999.0,2,3,856,5,5,2,0,128,0,0,180,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
765,120,30.0,9549,0,0,8,5,1995,1996,0.0,2,2,2,1,0,3,437,2,1057,0,1494,0,4,1494,0,0,1494,1,0,1,1,2,1,0,6,6,1,2,1995.0,0,2,481,5,5,2,0,30,0,0,216,0,3,4,0,4,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
766,20,75.0,14587,0,0,9,5,2008,2008,284.0,2,4,2,4,3,6,0,6,0,1498,1498,0,4,1506,0,0,1506,0,0,2,0,2,1,0,6,6,1,2,2008.0,0,2,592,5,5,2,0,174,0,0,0,0,3,4,0,8,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
767,60,80.0,10421,3,0,7,5,1988,1988,42.0,3,4,2,4,3,2,394,6,0,586,980,4,4,980,734,0,1714,0,0,2,1,3,1,3,7,6,1,5,1988.0,3,2,496,5,5,2,228,66,156,0,0,0,3,2,500,3,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
768,50,75.0,12508,0,0,6,7,1940,1985,0.0,3,4,2,4,2,0,660,6,0,323,983,0,4,983,767,0,1750,1,0,2,0,4,1,3,7,4,0,3,1989.0,3,1,423,5,5,2,245,0,156,0,0,0,3,4,1300,7,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
769,20,70.0,9100,3,0,7,5,2004,2005,0.0,2,4,2,4,3,2,24,6,0,1836,1860,0,4,1836,0,0,1836,0,0,2,0,3,1,2,8,6,1,2,2004.0,0,2,484,5,5,2,120,33,0,0,0,0,3,4,0,10,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
770,60,47.0,53504,1,1,8,5,2003,2003,603.0,0,4,2,4,1,0,1416,6,0,234,1650,0,4,1690,1589,0,3279,1,0,3,1,4,1,0,12,4,1,2,2003.0,0,3,841,5,5,2,503,36,0,0,210,0,3,4,0,6,2010,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
771,85,69.69340016708438,7252,0,0,5,5,1982,1982,0.0,3,4,2,4,0,2,685,6,0,173,858,4,4,858,0,0,858,1,0,1,0,2,1,3,5,6,0,3,1983.0,3,2,576,5,5,2,120,0,0,0,0,0,3,4,0,4,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
772,20,67.0,8877,3,0,4,5,1951,1951,0.0,3,4,1,0,3,3,836,6,0,0,836,4,1,1220,0,0,1220,0,0,1,0,2,1,3,6,6,0,3,1951.0,3,2,396,5,5,2,0,0,0,0,0,0,3,4,0,4,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
773,80,94.0,7819,3,0,6,5,1976,1976,0.0,3,4,4,4,0,0,422,1,127,480,1029,4,4,1117,0,0,1117,1,0,1,0,3,1,3,6,6,1,5,1976.0,3,2,672,5,5,2,144,0,0,0,0,0,3,2,0,3,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
774,20,70.0,10150,3,0,5,5,1958,1958,1.0,3,4,4,4,3,5,456,6,0,456,912,0,0,912,0,0,912,0,0,1,0,2,1,3,5,6,0,3,1958.0,2,1,275,5,5,2,0,0,0,0,0,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
775,20,110.0,14226,3,0,8,5,2006,2006,375.0,2,4,2,4,0,6,0,6,0,1935,1935,2,4,1973,0,0,1973,0,0,2,0,3,1,2,9,6,1,2,2006.0,0,3,895,5,5,2,315,45,0,0,0,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
776,120,32.0,4500,3,0,6,5,1998,1998,320.0,3,4,0,4,3,2,866,6,0,338,1204,0,4,1204,0,0,1204,1,0,2,0,2,1,3,5,6,0,3,1998.0,0,2,412,5,5,2,0,247,0,0,0,0,3,4,0,6,2009,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
777,20,86.0,11210,0,0,7,5,2005,2006,240.0,2,4,2,4,0,2,20,6,0,1594,1614,0,4,1614,0,0,1614,0,0,2,0,3,1,2,7,6,0,3,2005.0,2,3,865,5,5,2,144,59,0,0,0,0,3,4,0,7,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
778,20,100.0,13350,0,0,5,5,1974,1974,0.0,3,4,4,4,3,0,762,6,0,102,864,4,4,894,0,0,894,1,0,1,0,3,1,3,5,6,1,1,1974.0,3,2,440,5,5,2,241,0,0,0,0,0,3,2,0,6,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
779,90,60.0,8400,3,0,5,5,1977,1977,320.0,3,4,3,2,4,4,0,4,0,0,0,4,4,2020,0,0,2020,0,0,2,0,4,2,3,10,6,2,5,1977.0,3,2,630,5,5,2,0,0,0,0,0,0,3,4,0,10,2007,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
780,90,78.0,10530,3,0,6,5,1977,1977,90.0,3,4,2,4,1,2,975,6,0,0,975,4,4,1004,0,0,1004,1,0,1,0,2,1,3,4,6,0,3,1977.0,3,2,504,5,5,2,0,0,0,0,0,0,3,4,0,5,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
781,20,63.0,7875,3,0,7,5,1995,1996,38.0,3,4,2,1,3,6,0,6,0,1237,1237,2,4,1253,0,0,1253,0,0,2,0,3,1,3,6,6,1,5,1995.0,0,2,402,5,5,2,220,21,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
782,60,65.0,7153,3,0,6,5,1992,1992,0.0,2,2,2,4,3,0,387,6,0,374,761,0,4,810,793,0,1603,0,0,2,1,3,1,2,7,6,0,3,1992.0,2,2,484,5,5,2,0,124,0,0,0,0,3,4,0,7,2006,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
783,20,67.0,16285,1,0,7,5,2001,2002,0.0,2,4,2,4,3,6,0,6,0,1413,1413,0,4,1430,0,0,1430,0,0,2,0,3,1,2,6,6,0,3,2001.0,2,2,605,5,5,2,0,33,0,0,0,0,3,4,0,6,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
784,85,69.69340016708438,9101,0,0,5,6,1978,1978,104.0,3,2,2,4,0,2,1097,6,0,0,1097,0,4,1110,0,0,1110,1,0,1,0,1,1,2,4,6,1,5,1978.0,0,2,602,5,5,2,303,30,0,0,0,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
785,75,35.0,6300,3,0,6,6,1914,2001,0.0,3,4,4,4,3,6,0,6,0,742,742,0,4,742,742,0,1484,0,0,2,0,3,1,3,9,6,1,2,0.0,1,0,0,3,3,2,0,291,134,0,0,0,3,4,0,6,2008,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
786,20,69.69340016708438,9790,3,0,6,5,1967,1967,0.0,3,4,4,4,3,5,251,3,630,491,1372,4,4,1342,0,0,1342,0,0,2,0,3,1,3,7,6,1,2,1967.0,3,2,457,5,5,2,0,0,0,0,197,0,3,4,0,9,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
787,50,60.0,10800,3,0,5,6,1915,1950,0.0,3,2,1,4,3,3,686,6,0,0,686,4,4,966,686,0,1652,1,0,2,0,4,1,3,7,6,0,3,1961.0,3,1,416,5,5,2,0,0,196,0,0,0,3,4,1200,6,2010,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
788,60,76.0,10142,0,0,7,5,2004,2004,0.0,2,4,2,4,3,2,656,6,0,300,956,0,4,956,1128,0,2084,1,0,2,1,4,1,2,8,6,0,3,2004.0,2,2,618,5,5,2,0,45,0,0,0,0,3,4,0,1,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
789,20,50.0,6000,3,0,4,7,1954,2000,0.0,3,4,4,4,3,6,0,6,0,901,901,0,4,901,0,0,901,0,0,1,0,2,1,3,4,6,0,3,1954.0,3,1,281,1,5,2,0,0,0,0,0,0,3,4,0,8,2008,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
790,60,69.69340016708438,12205,0,0,6,8,1966,2007,157.0,3,4,4,0,1,3,568,6,0,264,832,2,4,976,1111,0,2087,0,0,2,1,5,1,2,9,6,0,3,1966.0,0,2,444,5,5,2,133,168,0,0,0,0,3,4,0,7,2007,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
791,120,43.0,3182,3,0,7,5,2005,2006,11.0,2,4,2,4,3,2,16,6,0,1129,1145,0,4,1145,0,0,1145,0,0,2,0,2,1,2,5,6,1,2,2005.0,0,2,397,5,5,2,100,16,0,0,0,0,3,4,0,9,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
792,80,69.69340016708438,11333,0,0,6,5,1976,1976,0.0,3,4,2,4,0,0,539,6,0,490,1029,4,4,1062,0,0,1062,1,0,1,0,3,1,3,5,6,2,5,1976.0,2,2,539,5,5,2,120,0,0,0,0,0,3,4,0,5,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
793,60,92.0,9920,0,0,7,5,1996,1997,0.0,2,4,2,4,0,2,862,6,0,255,1117,0,4,1127,886,0,2013,1,0,2,1,3,1,3,8,6,1,5,1997.0,3,2,455,5,5,2,180,130,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
794,20,76.0,9158,3,0,8,5,2007,2007,140.0,2,4,2,4,0,6,0,6,0,1496,1496,0,4,1496,0,0,1496,0,0,2,0,3,1,2,7,6,0,3,2007.0,0,2,474,5,5,2,168,130,0,0,0,0,3,4,0,6,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
795,60,69.69340016708438,10832,0,0,7,5,1994,1996,0.0,2,4,2,4,3,6,0,6,0,712,712,0,4,1086,809,0,1895,0,0,2,1,3,1,2,7,6,1,5,1994.0,0,2,409,5,5,2,143,46,0,0,0,0,3,4,500,10,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
796,60,70.0,8400,3,0,6,6,1980,1981,130.0,3,4,2,4,3,6,0,6,0,650,650,4,4,888,676,0,1564,0,0,2,1,3,1,3,7,6,1,5,1980.0,3,2,476,5,5,2,0,50,0,0,204,0,3,2,0,4,2010,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
797,20,71.0,8197,3,0,6,5,1977,1977,148.0,3,4,4,4,3,6,0,6,0,660,660,0,4,1285,0,0,1285,0,0,1,1,3,1,3,7,6,1,5,1977.0,2,2,528,5,5,2,138,0,0,0,0,0,3,2,0,4,2007,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
798,20,57.0,7677,3,0,5,5,1953,1953,0.0,3,4,4,4,3,1,570,6,0,203,773,2,4,773,0,0,773,0,0,1,0,2,1,3,4,6,0,3,1953.0,3,1,240,5,5,2,0,0,0,0,0,0,3,4,0,4,2008,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
799,60,104.0,13518,3,0,9,5,2008,2009,860.0,0,4,0,4,3,6,0,6,0,1926,1926,0,4,1966,1174,0,3140,0,0,3,1,4,1,0,11,6,2,2,2009.0,0,3,820,5,5,2,144,78,0,0,0,0,3,4,0,7,2009,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
